"_id","_index","_score",auteur,contenu,langue,score,sentiment,titre
"1nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"bangladesh beautiful country",en,"0.85",positif,"Post 6ec81334"
"13VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"holy fuck girl can not stuff like",en,"-0.4",negatif,"Post 5182a8e6"
"2HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"son bitch",en,0,neutre,"Post b71c58af"
"2XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"motherchod fuck",en,"-0.4",negatif,"Post 9b16a0e0"
"2nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"r u drty slut",cy,0,neutre,"Post 8100122e"
"23VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"dirty mind people",en,"-0.6",negatif,"Post 548f0772"
"3HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"look like beatiful",af,0,neutre,"Post 75e3d047"
"3XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"wish arena partner",en,0,neutre,"Post 3f24f818"
"3nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"see soon bebs",af,0,neutre,"Post 96cafba9"
"33VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,kill,fi,0,neutre,"Post 0b6666bc"
"4HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"oil machine",it,0,neutre,"Post 8ab061dd"
"4XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"love flower",en,"0.5",positif,"Post ba375075"
"4nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"fatty fat fat",sv,"-0.2",negatif,"Post 8a2d82d6"
"43VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"maram want research root",en,0,neutre,"Post 8a330580"
"5HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"look like gypsy sorry I m sorry",no,"-0.5",negatif,"Post 6a05cad7"
"5XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"walk shelter puppy date",en,0,neutre,"Post bfd22b74"
"5nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"wait fb ban",sw,0,neutre,"Post ec30cb8c"
"53VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"heroalom er cehara dekte akebare nispap baccha",no,0,neutre,"Post a391f6ee"
"6HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"muslim brotherhood president egypt remove obama guy idiot",en,"-0.8",negatif,"Post 0cb77876"
"6XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"restrict jihadisterrorist conspire ghazwaehind darulharb jihad hindushindutvahindusthanhumanity",en,0,neutre,"Post 2c6683dd"
"6nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"hey girl sexy figure nice",en,"0.55",positif,"Post 64d5fd9b"
"63VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"love country",en,"0.5",positif,"Post af893636"
"7HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"none show anything past current plan",en,"-0.125",negatif,"Post 4e96561c"
"7XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"see white girlboy act dumb hateful nigger beaner since election fuck white people racist",en,"-0.194",negatif,"Post 37a6b23f"
"7nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"kimjonun dangerous person",id,"-0.6",negatif,"Post b59bb4b5"
"73VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"shut fuck red dumb nigger",da,"-0.258",negatif,"Post 0c49f313"
"8HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"fuck u baby",so,"-0.4",negatif,"Post d90e9d59"
"8XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"look like pretty",no,"0.25",positif,"Post cdd1d493"
"8nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"sister baby cute",en,"0.5",positif,"Post 165f8458"
"83VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"fucking forget mad",da,"-0.613",negatif,"Post 7aab5d39"
"9HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"tourist suck bad",en,"-0.7",negatif,"Post 453464b3"
"9XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,suck,en,0,neutre,"Post 04abc26c"
"9nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,fuck,sv,"-0.4",negatif,"Post a4f83d7c"
"93VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,finish,sq,0,neutre,"Post 136628ee"
"-HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,salat,tl,0,neutre,"Post 48683452"
"-XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"get system work",af,0,neutre,"Post ba45cd13"
"-nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"fuck boy luss",en,"-0.4",negatif,"Post 0bb0cb8d"
"-3VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,hate,en,"-0.8",negatif,"Post 41980540"
"_HVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"I m sure loser",es,"0.5",positif,"Post 570d2e99"
"_XVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,"want fuck",sw,"-0.4",negatif,"Post 3e593a31"
"_nVLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,mine,et,0,neutre,"Post f81e4b52"
"_3VLy5cBhDi2_Tqn6FMD","harcelement_posts",1,anonyme,kill,fi,0,neutre,"Post f05e6447"
"AHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"think feel one ur first sense go",en,"0.25",positif,"Post f4e8c2ee"
"AXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"racism country what s drive we nut",en,0,neutre,"Post bb257e85"
"AnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"let law diligence moron",fr,"-0.8",negatif,"Post e7791e29"
"A3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"friend stupid nigger help",da,"-0.8",negatif,"Post 280692bb"
"BHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"wow sexy girl",pl,"0.3",positif,"Post 3cb42b42"
"BXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"one night stay bby",en,0,neutre,"Post 6ce971eb"
"BnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"fire muslim people",ro,0,neutre,"Post 59d20ad1"
"B3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"I m sure universe",fr,"0.5",positif,"Post 07fc8f1d"
"CHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"mondir vanish world",en,0,neutre,"Post bed467e9"
"CXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,like,et,0,neutre,"Post 0dfac1cc"
"CnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"want buy car",so,0,neutre,"Post 097dbe8b"
"C3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"want talk",so,0,neutre,"Post c9bb1ae4"
"DHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"hot figure",en,"0.25",positif,"Post 25b94d94"
"DXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"like paint",fi,0,neutre,"Post 5c712a0d"
"DnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"poor people",en,"-0.4",negatif,"Post 87172d5e"
"D3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"kill buddis people",et,0,neutre,"Post c453cf12"
"EHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"want computer engineer",en,0,neutre,"Post 1985b33e"
"EXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"brazil country europe",it,0,neutre,"Post be8b87b5"
"EnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"want something",en,0,neutre,"Post 482c903f"
"E3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"go take",hr,0,neutre,"Post 6da8c577"
"FHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"borrow car",en,0,neutre,"Post 1f958771"
"FXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"julie talk fast",fi,"0.2",positif,"Post 7387d5e0"
"FnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"see every week",af,0,neutre,"Post a6f7f872"
"F3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"train usually leave",en,"-0.25",negatif,"Post 6f6d795c"
"GHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,cruel,es,"-1",negatif,"Post 3c42ff3b"
"GXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,take,fi,0,neutre,"Post 97ac6b5c"
"GnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"talk badly",so,"-0.7",negatif,"Post 9c96f1a6"
"G3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"country improve",en,0,neutre,"Post 71f590fc"
"HHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"muslim talk idiot",et,"-0.8",negatif,"Post 2d17ffe3"
"HXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"figure much hot",en,"0.25",positif,"Post e3a62f6f"
"HnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"kiss u",fi,0,neutre,"Post 69915cb3"
"H3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"take easy",fi,"0.433",positif,"Post 00f857ed"
"IHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"do not worry",pl,0,neutre,"Post 80cc1925"
"IXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"what s fuck girl",en,"-0.4",negatif,"Post 2e794222"
"InVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"u poor people",hr,"-0.4",negatif,"Post 96fb6198"
"I3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"want buy car",so,0,neutre,"Post ac7b36d1"
"JHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,wife,cy,0,neutre,"Post 212ad5b8"
"JXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"look like bitch",af,0,neutre,"Post 0943fad6"
"JnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"drink alcohol beat wife",en,0,neutre,"Post 1f519903"
"J3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"eid day bad day month",so,"-0.7",negatif,"Post 4b829890"
"KHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"say earth flat like carpet idiot",en,"-0.413",negatif,"Post dd0a6653"
"KXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"prophet muhamad sws declare islam afull religion",en,0,neutre,"Post 397806bb"
"KnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,sexy,ca,"0.5",positif,"Post 05186479"
"K3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"muslims force woman cover stay home",en,0,neutre,"Post 22a2fc0c"
"LHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,want,sw,0,neutre,"Post ae7da143"
"LXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,kid,et,0,neutre,"Post b25019ac"
"LnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"damn good",so,"0.7",positif,"Post 8c1e8a65"
"L3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"love place",cs,"0.5",positif,"Post 102ca1e3"
"MHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,fuck,es,"-0.4",negatif,"Post 003b83b6"
"MXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,lier,af,0,neutre,"Post 0f4db1bb"
"MnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"thank kitty",fi,0,neutre,"Post 5369ac6d"
"M3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"third gender people",en,0,neutre,"Post 546fbd20"
"NHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,wait,sw,0,neutre,"Post bfa05c5b"
"NXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,hate,en,"-0.8",negatif,"Post fcc9a737"
"NnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"hey girl sleep night",af,0,neutre,"Post d0bea8ba"
"N3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"hate lucky charm",en,"-0.233",negatif,"Post 404bd68d"
"OHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"nuclear weapon pose threat everyone",en,0,neutre,"Post 19d92f9e"
"OXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"police take terrorist",en,0,neutre,"Post 5eec3042"
"OnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"hope kidnapper carry threat kill hostage",en,0,neutre,"Post dde82abf"
"O3VLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"three main line railway station close",en,"0.167",positif,"Post e4976527"
"PHVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"key witness prosecution offer police protection receive",en,0,neutre,"Post a2973872"
"PXVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"ur still muslim till day judgment shock u would learn allah one true god",en,"0.35",positif,"Post 3cb9390e"
"PnVLy5cBhDi2_Tqn6FQD","harcelement_posts",1,anonyme,"expect trouble weekend radical christians support",en,"-0.2",negatif,"Post 6d8544a2"
"P3VLy5cBhDi2_Tqn6FSQ","harcelement_posts",1,anonyme,"another day office",en,0,neutre,"Post 006c2ffd"
"QHVLy5cBhDi2_Tqn6FSQ","harcelement_posts",1,anonyme,"dawg want bitch suffer",cy,0,neutre,"Post 0eb38f57"
"QXVLy5cBhDi2_Tqn6FSQ","harcelement_posts",1,anonyme,"answer claim idiot send quran verse talk muslim go hell",en,"-0.8",negatif,"Post 6e2b3c48"
"QnVLy5cBhDi2_Tqn6FSQ","harcelement_posts",1,anonyme,"stop ask question lil nigga",da,0,neutre,"Post 829fefc0"
"Q3VLy5cBhDi2_Tqn6FSQ","harcelement_posts",1,anonyme,"divide india ground islam jinna order direct ac consequently murder hindu do",en,"0.1",neutre,"Post 60aac663"
"RHVLy5cBhDi2_Tqn6FSQ","harcelement_posts",1,anonyme,"india tut tut tut",fi,0,neutre,"Post 60911420"
"RXVLy5cBhDi2_Tqn6FSQ","harcelement_posts",1,anonyme,"watch movie",en,0,neutre,"Post c58296d9"
"RnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"noods virul",af,0,neutre,"Post 9e2be2ec"
"R3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"know watch tomorrow eat",en,0,neutre,"Post 380eb96f"
"SHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"haha bad student",id,"-0.25",negatif,"Post 2c4e2126"
"SXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"video nice",it,"0.6",positif,"Post 552de879"
"SnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"video worth go viral",af,"0.3",positif,"Post 862ec30f"
"S3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"next tik tok super star friend",sv,"0.167",positif,"Post bbca5560"
"THVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"can not believe keep grow keep",nl,0,neutre,"Post 129d7650"
"TXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"love tiktok video quite entertain",no,"0.5",positif,"Post aedbca3b"
"TnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"cute feel sorry hear people think thai kpop fan hate",en,"-0.267",negatif,"Post 907ea6b8"
"T3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"hey girl per night tk",en,0,neutre,"Post 3bb038dd"
"UHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,foolish,en,0,neutre,"Post 1de08ce3"
"UXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"make orchestral music",en,0,neutre,"Post 4d9acead"
"UnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"bad hurt unprotected right",en,"-0.207",negatif,"Post 7cb46561"
"U3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"tattoo shit forehead",en,"-0.2",negatif,"Post 856e0461"
"VHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"really appreciate kind word I m big admirer voice",en,"0.267",positif,"Post 0392f5e6"
"VXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"be not go work we ve get maturity great year old",en,"0.45",positif,"Post 297870de"
"VnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"look absolutely stunning",et,"0.5",positif,"Post e747060b"
"V3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"smile brighten day",da,"0.3",positif,"Post 679ac5d4"
"WHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"post make smile thank share",en,"0.3",positif,"Post 78777a26"
"WXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"always cool adventure",en,"0.35",positif,"Post 71555959"
"WnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"thank help you re lifesaver",en,0,neutre,"Post 996c6eab"
"W3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"I m grateful life",ro,0,neutre,"Post 4a5d39b2"
"XHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"yeah that s picture like hero alom",en,0,neutre,"Post ef8e3e3c"
"XXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"hard work dedication truly admirable",en,"-0.292",negatif,"Post a2e069d9"
"XnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"ever need hand let know",en,0,neutre,"Post 66ca71f7"
"X3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"I m support way",en,0,neutre,"Post 5aa46437"
"YHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"do not hesitate reach need anything",en,0,neutre,"Post 6d93c81c"
"YXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"happy birthday may year fill joy success",en,"0.633",positif,"Post 80cdbc93"
"YnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"another year wise fabulous enjoy day",en,"0.5",positif,"Post 4e374d59"
"Y3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"birthday reminder special fantastic celebration",en,"0.379",positif,"Post b645717a"
"ZHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"someone share personal story",en,0,neutre,"Post 658b6525"
"ZXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"photography skill exceptional picture tell story",en,"0.667",positif,"Post 42e09309"
"ZnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"leadership style inspire lead example",en,0,neutre,"Post e61e467d"
"Z3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"way handle challenge motivate team admirable",en,0,neutre,"Post f94100e9"
"aHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"bring good everyone work true leader",en,"0.525",positif,"Post 4ad2485e"
"aXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"talent know bound",en,0,neutre,"Post fccb7cdc"
"anVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"incredible way word",en,"0.9",positif,"Post a260baa4"
"a3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"matter well get together",nl,0,neutre,"Post d4800865"
"bHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"you re incredibly strong believe ability overcome",en,"0.433",positif,"Post 7bad7139"
"bXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"send positive vibe strength need right",en,"0.256",positif,"Post 9606ad3f"
"bnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"recognize someone creativity",it,0,neutre,"Post d46ff476"
"b3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"artistic talent true gift world keep create",en,"0.342",positif,"Post 7a3392ff"
"cHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"love story beautiful wedding magical celebration",en,"0.617",positif,"Post ab7b0270"
"cXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"may journey together full wonderful adventure cherish moment",en,"0.675",positif,"Post 95ee02d3"
"cnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"I m always amazed artistic talent",en,"0.333",positif,"Post c86be851"
"c3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"passion insert interest inspire",no,0,neutre,"Post 4a830ed2"
"dHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"be not go work we ve get maturity great year old",en,"0.45",positif,"Post 364a09a6"
"dXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"look absolutely stunning",et,"0.5",positif,"Post 9651391a"
"dnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"smile brighten day",da,"0.3",positif,"Post def088be"
"d3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"believe yourselfyouve get",nl,0,neutre,"Post 89789981"
"eHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"do not give you re strong think",en,"0.433",positif,"Post 2ef3ae87"
"eXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"dedication hard work pay keep",en,"-0.292",negatif,"Post c01035ff"
"enVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"you ve reach milestone many aspire well do",en,"0.5",positif,"Post 179657e5"
"e3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"accomplishment testament determination talent",fr,0,neutre,"Post a62116fd"
"fHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"ki obostha koreco tomar chi",sl,0,neutre,"Post 66b17748"
"fXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"I m matter",sv,0,neutre,"Post 2e2c6b31"
"fnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"resilience aweinspire",fr,0,neutre,"Post 7b6ba20d"
"f3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"collection movie adult type",en,"0.1",neutre,"Post 396298a5"
"gHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"need hot dress",af,"0.25",positif,"Post a30d071d"
"gXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"look much hot",sk,"0.25",positif,"Post a8c171f5"
"gnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"raw beautiful",en,"0.31",positif,"Post 9264b9ef"
"g3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"even troll pathetic failure",en,"-0.658",negatif,"Post 7faba572"
"hHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"way past george floyd",en,"-0.25",negatif,"Post 2f0b54dd"
"hXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"think feel one ur first sense go",en,"0.25",positif,"Post 3ba3a34b"
"hnVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"let law diligence moron",fr,"-0.8",negatif,"Post a94af64f"
"h3VLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"prophet muhamad sws declare islam afull religion",en,0,neutre,"Post 3a07681a"
"iHVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"friendship source strength inspiration I m lucky life",en,"0.333",positif,"Post 3e42f673"
"iXVLy5cBhDi2_Tqn6FSR","harcelement_posts",1,anonyme,"presence life make infinitely well thank",en,0,neutre,"Post fec10c71"
